"#","Nome do Produto","SKU","Categoria","Prioridade","Repostável","Status Post","Link do Produto","Link da Imagem","Legenda Instagram","Observações","Ordem de Postagem"
"1880","Chapéu Infantil Napoli-Azul-Tamanho Único","050100129201-Azul","Chapéu","Normal","Não","Não Postado","","","","","1442"
"1881","Chapéu Infantil Napoli-Coral/Rosa-Tamanho Único","050100127801-Coral/Rosa-Único","Chapéu","Normal","Não","Não Postado","","","","","1443"
"1882","Chapéu Infantil Napoli-Rosa-Tamanho Único","CH014+5-Rosa-Único","Chapéu","Normal","Não","Não Postado","","","","","1444"
"1884","Chapéu Infantil Pralana Donna Joaninha Vinho","140118833511","Chapéu","Normal","Não","Não Postado","","","","","1445"
"1885","Chapéu Infantil Pralana Donna Joaninha-Vinho-Tam 54","140118833511-Vinho-Tam 54","Chapéu","Normal","Não","Não Postado","","","","","1446"
"1887","Chapéu Infantil Rafa Azul","107000600001","Chapéu","Normal","Não","Não Postado","","","","","1447"
"1888","Chapéu Infantil Rock Sport Super Fino Branco Sibu Company","086.15.53,44","Chapéu","Normal","Não","Não Postado","","","","","1448"
"1891","Chapéu Lace","196155043930","Chapéu","Normal","Não","Não Postado","","","","","1449"
"1894","Chapéu Lady Caribe-Bronze-Tam 59","4064-Bronze-Tam 59","Chapéu","Normal","Não","Não Postado","","","","","1450"
"1897","Chapéu Lady Caribe-Marfim-Tam 59","4064-Marfim-Tam 59","Chapéu","Normal","Não","Não Postado","","","","","1451"
"1898","Chapéu Luna Fibra Natural Sibu Company","010.04.13.001","Chapéu","Normal","Não","Não Postado","","","","","1452"
"1899","Chapéu Luna Juta Natural Sibu Company","010.04.03.001","Chapéu","Normal","Não","Não Postado","","","","","1453"
"1900","Chapéu Luna Lona de Algodão Amarelo Sibu Company","010.04.02.002","Chapéu","Normal","Não","Não Postado","","","","","1454"
"1901","Chapéu Luna Lona de Algodão Crú Sibu Company","010.04.02.001","Chapéu","Normal","Não","Não Postado","","","","","1455"
"1902","Chapéu Lusitano Fibra Natural Sibu Company","003.09.13.001","Chapéu","Normal","Não","Não Postado","","","","","1456"
"1903","Chapéu Lusitano Juta Natural Sibu Company","003.09.03.001","Chapéu","Normal","Não","Não Postado","","","","","1457"
"1904","Chapéu Lusitano Lona de Algodão Bege Sibu Company","003.09.02.002","Chapéu","Normal","Não","Não Postado","","","","","1458"
"1905","Chapéu Lusitano Lona de Algodão Crú Sibu Company","003.09.02.001","Chapéu","Normal","Não","Não Postado","","","","","1459"
"2112","Chapéu Máfia Marrom Masculino Casablanca","14083-marrom","Chapéu","Normal","Não","Não Postado","","","","","1460"
"1907","Chapéu Malu Palheta Copa Reta Bege","25265-creme","Chapéu","Normal","Não","Não Postado","","","","","1461"
"1908","Chapéu Mangalarga Marchador Pralana Austrália Café","110123433274","Chapéu","Normal","Não","Não Postado","","","","","1462"
"1910","Chapéu Mangalarga Marchador Pralana Weedender Cotton","175126473315","Chapéu","Normal","Não","Não Postado","","","","","1463"
"1911","Chapéu Mangalarga Marchador Pralana Weekender 4X","180128703000","Chapéu","Normal","Não","Não Postado","","","","","1464"
"1913","Chapéu Mangalarga Marchador Pralana Weekender II Castor","110123423672","Chapéu","Normal","Não","Não Postado","","","","","1465"
"1915","Chapéu Manly Iris Branco - Proteção Solar UV","29201","Chapéu","Normal","Não","Não Postado","","","","","1466"
"1916","Chapéu Manly Palha Caribe","25831","Chapéu","Normal","Não","Não Postado","","","","","1467"
"1918","Chapéu Manly Panamá Orlando Marfim","21061","Chapéu","Normal","Não","Não Postado","","","","","1468"
"1919","Chapéu Manly Shantung Casual Fita Azul - Aba Larga + 2 fitas nas cores preta e colorida","25271-cor097","Chapéu","Normal","Não","Não Postado","","","","","1469"
"1921","Chapéu Manly Shantung Casual Fita Preta - Aba Larga + 2 fitas nas cores laranja e azul","25271-classic096","Chapéu","Normal","Não","Não Postado","","","","","1470"
"1922","Chapéu Manly Shantung Casual Fita Preta - Aba Larga + 2 fitas nas cores verde e rosa","25271-097","Chapéu","Normal","Não","Não Postado","","","","","1471"
"1923","Chapéu Manly Shantung Casual Fita Rosa - Aba Larga + 2 fitas nas cores preta e verde","25271-cor096","Chapéu","Normal","Não","Não Postado","","","","","1472"
"1924","Chapéu Marcatto Casual Diamante","15889-branco","Chapéu","Normal","Não","Não Postado","","","","","1473"
"1925","Chapéu Marcatto Casual Theo Fita Kaki","15888","Chapéu","Normal","Não","Não Postado","","","","","1474"
"1927","Chapéu Marcatto Cavalgada Aveludado Café","13801-café","Chapéu","Normal","Não","Não Postado","","","","","1475"
"1928","Chapéu Marcatto Cavalgada Aveludado Preto","13801-preto","Chapéu","Normal","Não","Não Postado","","","","","1476"
"1929","Chapéu Marcatto Classic Donatello Castor","14111-cáqui","Chapéu","Normal","Não","Não Postado","","","","","1477"
"1930","Chapéu Marcatto Classic Donatello Preto","14111-preto","Chapéu","Normal","Não","Não Postado","","","","","1478"
"1932","Chapéu Marcatto Classic Donatello Tabaco","14111-tabaco","Chapéu","Normal","Não","Não Postado","","","","","1479"
"1933","Chapéu Marcatto Clássico Xavier II","15882","Chapéu","Normal","Não","Não Postado","","","","","1480"
"1934","Chapéu Marcatto Estilo Casual Fita Bege","15918-cor 73","Chapéu","Normal","Não","Não Postado","","","","","1481"
"1935","Chapéu Marcatto Fita de Couro Marfim","15865-fita marrom","Chapéu","Normal","Não","Não Postado","","","","","1482"
"1936","Chapéu Marcatto Masculino Cavalgada Nossa Senhora Bege","14764","Chapéu","Normal","Não","Não Postado","","","","","1483"
"1937","Chapéu Marcatto Outback Dallas Marrom","14427-marrom","Chapéu","Normal","Não","Não Postado","","","","","1484"
"1938","Chapéu Marcatto Outback Dallas Preto","14427-preto","Chapéu","Normal","Não","Não Postado","","","","","1485"
"1944","Chapéu Marcatto Pêlo de Lebre XXX Kennedy Cáqui","14117-cáqui","Chapéu","Normal","Não","Não Postado","","","","","1486"
"1945","Chapéu Marcatto Pêlo de Lebre XXX Kennedy Grafite","14117-grafite","Chapéu","Normal","Não","Não Postado","","","","","1487"
"1946","Chapéu Marcatto Pêlo de Lebre XXX Kennedy Marrom","14117-marrom","Chapéu","Normal","Não","Não Postado","","","","","1488"
"1947","Chapéu Marcatto Pêlo de Lebre XXX Kennedy Pino","14117-pino","Chapéu","Normal","Não","Não Postado","","","","","1489"
"1948","Chapéu Marcatto Pêlo de Lebre XXX Kennedy Preto","14117-preto","Chapéu","Normal","Não","Não Postado","","","","","1490"
"1942","Chapéu Marcatto Proteção Solar Aba Média Fita Cáqui","15914-cáqui","Chapéu","Normal","Não","Não Postado","","","","","1491"
"1943","Chapéu Marcatto Proteção Solar UV Tira de Couro Marrom","15912","Chapéu","Normal","Não","Não Postado","","","","","1492"
"1949","Chapéu Marcatto Shantung Casual Fita Azul Marinho","15884-marinho","Chapéu","Normal","Não","Não Postado","","","","","1493"
"1950","Chapéu Marcatto Shantung Casual Fita Marrom","15884-marrom","Chapéu","Normal","Não","Não Postado","","","","","1494"
"1951","Chapéu Marcatto Shantung Casual Fita Mescla","15884-mescla","Chapéu","Normal","Não","Não Postado","","","","","1495"
"1952","Chapéu Marcatto Shantung Casual Fita Preta","15884-preto","Chapéu","Normal","Não","Não Postado","","","","","1496"
"1953","Chapéu Marcatto Shantung Casual Fita Vermelha","15884-vermelho","Chapéu","Normal","Não","Não Postado","","","","","1497"
"1954","Chapéu Marcatto Shantung Ventilado Casual Aba Larga Fita Removível 3 cores","15983","Chapéu","Normal","Não","Não Postado","","","","","1498"
"1957","Chapéu Marcatto Social II Preto","14098-preto","Chapéu","Normal","Não","Não Postado","","","","","1499"
"1958","Chapéu Marcatto Social II Tabaco","14098-tabaco","Chapéu","Normal","Não","Não Postado","","","","","1500"
"1959","Chapéu Marcatto Social Tom Preto","14084-preto","Chapéu","Normal","Não","Não Postado","","","","","1501"
"1960","Chapéu Marcatto Social Tom Tabaco","14084-tabaco","Chapéu","Normal","Não","Não Postado","","","","","1502"
"1964","Chapéu Marcatto Social Tom-Preto-Tam 60","14084-Preto-Tam 60","Chapéu","Normal","Não","Não Postado","","","","","1503"
"1968","Chapéu Marcatto Social Tom-Tabaco-Tam 60","14084-Tabaco-Tam 60","Chapéu","Normal","Não","Não Postado","","","","","1504"
"1969","Chapéu Marcatto Toyo Samba Branco","15874","Chapéu","Normal","Não","Não Postado","","","","","1505"
"1970","Chapéu Marrom Tira de Couro Marcatto Sater","14091-marrom","Chapéu","Normal","Não","Não Postado","","","","","1506"
"1972","Chapéu Marruá Lona de Algodão Bege Copa Forrada","026.13.02.002","Chapéu","Normal","Não","Não Postado","","","","","1507"
"1973","Chapéu Masculino Aba Curta Cury Fedora Café","PL03-café","Chapéu","Normal","Não","Não Postado","","","","","1508"
"1974","Chapéu Masculino Aba Curta Cury Fedora Chocolate","PL03-chocolate","Chapéu","Normal","Não","Não Postado","","","","","1509"
"1975","Chapéu Masculino Aba Curta Cury Fedora Pino","PL03-pino","Chapéu","Normal","Não","Não Postado","","","","","1510"
"1977","Chapéu Masculino Aba Larga Cury Safari Pino","Safari Aba 8 Pino","Chapéu","Normal","Não","Não Postado","","","","","1511"
"1978","Chapéu Masculino Aba Larga Indiana Cairo Mel Cotton","8037-mel","Chapéu","Normal","Não","Não Postado","","","","","1512"
"1979","Chapéu Masculino Aba Larga Indiana Cairo Musgo Cotton","8037","Chapéu","Normal","Não","Não Postado","","","","","1513"
"1980","Chapéu Masculino Castor Pralana Diamante","110112023672","Chapéu","Normal","Não","Não Postado","","","","","1514"
"1981","Chapéu Masculino Cinza Pralana Diamante","110112023387","Chapéu","Normal","Não","Não Postado","","","","","1515"
"1982","Chapéu Masculino Cury Aba 7 Gangster Café","PL01-aba 7-café","Chapéu","Normal","Não","Não Postado","","","","","1516"
"1983","Chapéu Masculino Cury Aba Média Gangster Café","PL01 CAFÉ ABA 5","Chapéu","Normal","Não","Não Postado","","","","","1517"
"1984","Chapéu Masculino Cury Aba Média Gangster Chocolate","PL01 Choc Aba 5","Chapéu","Normal","Não","Não Postado","","","","","1518"
"1985","Chapéu Masculino Cury Aba Média Gangster Pino","PL 01 Pino Aba 5","Chapéu","Normal","Não","Não Postado","","","","","1519"
"1986","Chapéu Masculino Cury Aba Média Gangster Pino com Borda","PL 02 ABA 5 PINO","Chapéu","Normal","Não","Não Postado","","","","","1520"
"1987","Chapéu Masculino Cury Cavalgada Café Novo","Cavalgada Café Novo Aba 8","Chapéu","Normal","Não","Não Postado","","","","","1521"
"1988","Chapéu Masculino Cury Cavalgada Silver Belly","Cavalgada Silver Belly","Chapéu","Normal","Não","Não Postado","","","","","1522"
"1989","Chapéu Masculino Cury Crocodilo Marrom","Crocodilo-Café Novo","Chapéu","Normal","Não","Não Postado","","","","","1523"
"1990","Chapéu Masculino Cury Crocodilo Pino","Crocodilo-Pino","Chapéu","Normal","Não","Não Postado","","","","","1524"
"1991","Chapéu Masculino Cury Crocodilo Preto","Crocodilo-Preto","Chapéu","Normal","Não","Não Postado","","","","","1525"
"1992","Chapéu Masculino Cury Crocodilo Silver Belly","Crocodilo-Silver Belly","Chapéu","Normal","Não","Não Postado","","","","","1526"
"1993","Chapéu Masculino Cury Indy Chocolate","PL16-chocolate","Chapéu","Normal","Não","Não Postado","","","","","1527"
"1994","Chapéu Masculino Cury Indy Cinza","PL16-lapis","Chapéu","Normal","Não","Não Postado","","","","","1528"
"1996","Chapéu Masculino Cury Indy Pino","PL16-pino","Chapéu","Normal","Não","Não Postado","","","","","1529"
"1997","Chapéu Masculino Cury Indy Preto","PL16-preto","Chapéu","Normal","Não","Não Postado","","","","","1530"
"1998","Chapéu Masculino Cury Open Road Café","off road 2 cury café","Chapéu","Normal","Não","Não Postado","","","","","1531"
"1999","Chapéu Masculino Cury Open Road Castor","off road 3 cury castor","Chapéu","Normal","Não","Não Postado","","","","","1532"
"2001","Chapéu Masculino Cury Open Road Chocolate","off road 3 cury chocolate","Chapéu","Normal","Não","Não Postado","","","","","1533"
"2002","Chapéu Masculino Cury Open Road II Chocolate","off road 2 cury chocolate","Chapéu","Normal","Não","Não Postado","","","","","1534"
"2003","Chapéu Masculino Cury Open Road II Pino","off road 2 cury pino","Chapéu","Normal","Não","Não Postado","","","","","1535"
"2004","Chapéu Masculino Cury Open Road II Preto","off road 2 cury preto","Chapéu","Normal","Não","Não Postado","","","","","1536"
"2005","Chapéu Masculino Cury Open Road Pino","off road 3 cury pino","Chapéu","Normal","Não","Não Postado","","","","","1537"
"2006","Chapéu Masculino Cury Open Road Preto","off road 3 cury preto","Chapéu","Normal","Não","Não Postado","","","","","1538"
"2007","Chapéu Masculino Cury Social Safari Marrom","PL07-café","Chapéu","Normal","Não","Não Postado","","","","","1539"
"2008","Chapéu Masculino Cury Social Safari Pino","PL07-pino","Chapéu","Normal","Não","Não Postado","","","","","1540"
"2009","Chapéu Masculino Cury Social Safari Silver Belly","PL07-silver belly","Chapéu","Normal","Não","Não Postado","","","","","1541"
"2010","Chapéu Masculino Cury Trekking Café Aba 10","trekking-café novo","Chapéu","Normal","Não","Não Postado","","","","","1542"
"2011","Chapéu Masculino Cury Trekking Café Aba 8","702-62","Chapéu","Normal","Não","Não Postado","","","","","1543"
"2012","Chapéu Masculino Cury Trekking Cinza Lápis Aba 8","702-lapis","Chapéu","Normal","Não","Não Postado","","","","","1544"
"2013","Chapéu Masculino Cury Trekking Preto Aba 10","trekking-preto","Chapéu","Normal","Não","Não Postado","","","","","1545"
"2014","Chapéu Masculino Cury Trekking Preto Aba 8","702-62-preto","Chapéu","Normal","Não","Não Postado","","","","","1546"
"2015","Chapéu Masculino Cury Trekking Silver Belly Aba 8","702-Silver Belly","Chapéu","Normal","Não","Não Postado","","","","","1547"
"2016","Chapéu Masculino Fedora Kevin Preto","14131-preto","Chapéu","Normal","Não","Não Postado","","","","","1548"
"2017","Chapéu Masculino Feltro Django Bege","14129-bege","Chapéu","Normal","Não","Não Postado","","","","","1549"
"2018","Chapéu Masculino Feltro Django Preto","14129-preto","Chapéu","Normal","Não","Não Postado","","","","","1550"
"2021","Chapéu Masculino Gangster Pralana Social Alpaca Café","110112013274","Chapéu","Normal","Não","Não Postado","","","","","1551"
"2022","Chapéu Masculino Gangster Pralana Social Alpaca Cinza","110112013387","Chapéu","Normal","Não","Não Postado","","","","","1552"
"2023","Chapéu Masculino Gangster Pralana Social Alpaca Grafite - Aba Larga","110112013583","Chapéu","Normal","Não","Não Postado","","","","","1553"
"2024","Chapéu Masculino Gangster Pralana Social Alpaca Grafite Aba 7","110112043583","Chapéu","Normal","Não","Não Postado","","","","","1554"
"2025","Chapéu Masculino Gangster Pralana Social Alpaca Marrom","110112013810","Chapéu","Normal","Não","Não Postado","","","","","1555"
"2026","Chapéu Masculino Gangster Pralana Social Alpaca Preto","110112013360","Chapéu","Normal","Não","Não Postado","","","","","1556"
"2027","Chapéu Masculino Gangster Pralana Social Alpaca Taupe","110112013404","Chapéu","Normal","Não","Não Postado","","","","","1557"
"2028","Chapéu Masculino Grafite Pralana Diamante","110112023583","Chapéu","Normal","Não","Não Postado","","","","","1558"
"2029","Chapéu Masculino Khaki Estonado Pralana Diamante","110112023400","Chapéu","Normal","Não","Não Postado","","","","","1559"
"2031","Chapéu Masculino Marcatto Social Camel","14133-camel","Chapéu","Normal","Não","Não Postado","","","","","1560"
"2032","Chapéu Masculino Marcatto Social Cáqui","14133-cáqui","Chapéu","Normal","Não","Não Postado","","","","","1561"
"2033","Chapéu Masculino Marcatto Social Marrom","14133-marrom","Chapéu","Normal","Não","Não Postado","","","","","1562"
"2034","Chapéu Masculino Marcatto Social Preto","14133-preto","Chapéu","Normal","Não","Não Postado","","","","","1563"
"2035","Chapéu Masculino Marrom Pralana Diamante","110112023810","Chapéu","Normal","Não","Não Postado","","","","","1564"
"2036","Chapéu Masculino Marsin Cairo Amarelo","175126243315","Chapéu","Normal","Não","Não Postado","","","","","1565"
"2037","Chapéu Masculino Pino Pralana Diamante","110112023310","Chapéu","Normal","Não","Não Postado","","","","","1566"
"2040","Chapéu Masculino Pralana Campo 5x Café","110112523274","Chapéu","Normal","Não","Não Postado","","","","","1567"
